,Timestamp,personCount,Interval,Sensor
488,2022-10-18 15:08:00,55.0,488,Left
489,2022-10-18 15:09:00,55.0,489,Left
490,2022-10-18 15:10:00,55.0,490,Left
491,2022-10-18 15:11:00,55.0,491,Left
492,2022-10-18 15:12:00,55.0,492,Left
493,2022-10-18 15:13:00,55.0,493,Left
494,2022-10-18 15:14:00,55.0,494,Left
495,2022-10-18 15:15:00,55.0,495,Left
496,2022-10-18 15:16:00,55.0,496,Left
497,2022-10-18 15:17:00,55.0,497,Left
498,2022-10-18 15:18:00,55.0,498,Left
499,2022-10-18 15:19:00,55.0,499,Left
500,2022-10-18 15:20:00,55.0,500,Left
501,2022-10-18 15:21:00,55.0,501,Left
502,2022-10-18 15:22:00,55.0,502,Left
503,2022-10-18 15:23:00,55.0,503,Left
504,2022-10-18 15:24:00,55.0,504,Left
505,2022-10-18 15:25:00,55.0,505,Left
506,2022-10-18 15:26:00,55.0,506,Left
507,2022-10-18 15:27:00,55.0,507,Left
508,2022-10-18 15:28:00,55.0,508,Left
509,2022-10-18 15:29:00,55.0,509,Left
510,2022-10-18 15:30:00,55.0,510,Left
511,2022-10-18 15:31:00,55.0,511,Left
512,2022-10-18 15:32:00,55.0,512,Left
513,2022-10-18 15:33:00,55.0,513,Left
514,2022-10-18 15:34:00,55.0,514,Left
515,2022-10-18 15:35:00,55.0,515,Left
516,2022-10-18 15:36:00,55.0,516,Left
517,2022-10-18 15:37:00,55.0,517,Left
518,2022-10-18 15:38:00,55.0,518,Left
519,2022-10-18 15:39:00,55.0,519,Left
520,2022-10-18 15:40:00,55.0,520,Left
521,2022-10-18 15:41:00,55.0,521,Left
522,2022-10-18 15:42:00,55.0,522,Left
523,2022-10-18 15:43:00,55.0,523,Left
524,2022-10-18 15:44:00,55.0,524,Left
525,2022-10-18 15:45:00,55.0,525,Left
526,2022-10-18 15:46:00,55.0,526,Left
527,2022-10-18 15:47:00,55.0,527,Left
528,2022-10-18 15:48:00,55.0,528,Left
529,2022-10-18 15:49:00,55.0,529,Left
530,2022-10-18 15:50:00,55.0,530,Left
531,2022-10-18 15:51:00,55.0,531,Left
532,2022-10-18 15:52:00,55.0,532,Left
533,2022-10-18 15:53:00,55.0,533,Left
534,2022-10-18 15:54:00,55.0,534,Left
535,2022-10-18 15:55:00,55.0,535,Left
536,2022-10-18 15:56:00,55.0,536,Left
537,2022-10-18 15:57:00,55.0,537,Left
538,2022-10-18 15:58:00,55.0,538,Left
539,2022-10-18 15:59:00,55.0,539,Left
540,2022-10-18 16:00:00,55.0,540,Left
541,2022-10-18 16:01:00,55.0,541,Left
542,2022-10-18 16:02:00,55.0,542,Left
543,2022-10-18 16:03:00,55.0,543,Left
544,2022-10-18 16:04:00,55.0,544,Left
545,2022-10-18 16:05:00,55.0,545,Left
546,2022-10-18 16:06:00,55.0,546,Left
547,2022-10-18 16:07:00,55.0,547,Left
548,2022-10-18 16:08:00,55.0,548,Left
549,2022-10-18 16:09:00,55.0,549,Left
550,2022-10-18 16:10:00,55.0,550,Left
551,2022-10-18 16:11:00,55.0,551,Left
552,2022-10-18 16:12:00,55.0,552,Left
553,2022-10-18 16:13:00,55.0,553,Left
554,2022-10-18 16:14:00,55.0,554,Left
555,2022-10-18 16:15:00,55.0,555,Left
556,2022-10-18 16:16:00,55.0,556,Left
557,2022-10-18 16:17:00,55.0,557,Left
558,2022-10-18 16:18:00,55.0,558,Left
559,2022-10-18 16:19:00,55.0,559,Left
560,2022-10-18 16:20:00,55.0,560,Left
561,2022-10-18 16:21:00,55.0,561,Left
562,2022-10-18 16:22:00,55.0,562,Left
563,2022-10-18 16:23:00,55.0,563,Left
564,2022-10-18 16:24:00,55.0,564,Left
565,2022-10-18 16:25:00,55.0,565,Left
566,2022-10-18 16:26:00,55.0,566,Left
567,2022-10-18 16:27:00,55.0,567,Left
568,2022-10-18 16:28:00,55.0,568,Left
569,2022-10-18 16:29:00,55.0,569,Left
570,2022-10-18 16:30:00,55.0,570,Left
571,2022-10-18 16:31:00,55.0,571,Left
572,2022-10-18 16:32:00,55.0,572,Left
573,2022-10-18 16:33:00,55.0,573,Left
574,2022-10-18 16:34:00,55.0,574,Left
575,2022-10-18 16:35:00,55.0,575,Left
576,2022-10-18 16:36:00,55.0,576,Left
